timestamp,timestamp_iso,left_hand_score,left_hand_jitter,left_hand_fist_status,left_hand_spread,right_hand_score,right_hand_jitter,right_hand_fist_status,right_hand_spread,left_thumb_angle,left_index_angle,left_middle_angle,left_ring_angle,left_pinky_angle,right_thumb_angle,right_index_angle,right_middle_angle,right_ring_angle,right_pinky_angle,shoulder_score,left_shoulder_jitter,right_shoulder_jitter,shrug_level,is_calibrated,left_arm_score,left_wrist_jitter,left_elbow_jitter,left_arm_angle,left_arm_stability,right_arm_score,right_wrist_jitter,right_elbow_jitter,right_arm_angle,right_arm_stability,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,head_score,head_jitter,head_tilt,torso_score,torso_jitter,torso_stability,head_tilt_angle,head_pitch_angle,shoulder_angle,torso_angle,overall_score,emotion_state,feedback,used_features,is_valid
1769500462.942142,2026-01-27T15:54:22.942142,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,62.61231811346634,0.004341261810551514,0.003046420075982147,0.0,0,35.09436646836969,0.04722511896825898,0.013781140511330248,25.979264060120347,0.5424530539030807,82.91213885764716,0.004719575247877203,0.0031558260214037187,25.248396674410227,0.9409344904803931,,,,,54.44270243935863,0.0037048650404275804,178.94140111722842,85.02482566622258,0.002763985740987453,0.9585402138851882,,,,,60.80778538823738,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500462.988774,2026-01-27T15:54:22.988774,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,62.108285452922786,0.004860039456059208,0.003031675091018011,0.0,0,35.460974655237024,0.04711058985360035,0.013488327196136282,25.048168875939698,0.5455081221269753,81.88528136220677,0.005181720119755068,0.003834633922237417,25.033088195406638,0.9323773446850564,,,,,54.52790930188252,0.003648060465411653,179.2600184249842,84.31109131906716,0.003160504822740471,0.952592427658893,,,,,60.39070673082234,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.038008,2026-01-27T15:54:23.038008,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.78100746363617,0.00520526820234244,0.003013724334021385,0.0,0,36.324900238706284,0.04653612069707598,0.013102879037694817,24.689704883256017,0.552707501989219,81.14678057656322,0.005422563469954932,0.0044143470005303794,25.116369802707702,0.9262231714713601,,,,,54.61375042038674,0.0035908330530755096,179.50812668974618,83.850994830364,0.003416113983131111,0.9487582902530334,,,,,60.25842393563546,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.081927,2026-01-27T15:54:23.081927,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.591098432408494,0.005421724591396887,0.0029871769761946167,0.0,0,37.22940663641721,0.04594404050961544,0.012689952116587659,23.72509441267997,0.5602450553034768,80.87646876687202,0.0054206794294347806,0.004716577496262974,25.062381812468136,0.9239705730572668,,,,,54.69317702645819,0.003537881982361206,179.61795123805925,83.56699186479219,0.0035738934084487833,0.9463915988732683,,,,,60.32201806702655,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.129831,2026-01-27T15:54:23.129831,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.46652726435299,0.005578526453172786,0.002954946282474222,0.0,0,37.96880016145681,0.04551758259442933,0.012294861670618657,22.673722349673454,0.5664066680121401,80.75852936598267,0.00538430325720855,0.004883997447255157,24.98917902106948,0.9229877447165222,,,,,54.769663594194725,0.003486890937203521,179.74128374671818,83.3685620315793,0.0036841322046781717,0.9447380169298274,,,,,60.41509601403637,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.178254,2026-01-27T15:54:23.178254,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.41998811407787,0.005679216683154329,0.002900795202767802,0.0,0,38.60359841793951,0.04513491820687915,0.011972194662076947,21.7087679232424,0.5716966534828293,80.72508545552903,0.005333842912210425,0.004971617692757319,24.842465308493708,0.9227090454627419,,,,,54.83038970103868,0.003446406865974214,179.850917792082,83.27269177822649,0.003737393456540841,0.9439390981518874,,,,,60.54216502540608,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.228823,2026-01-27T15:54:23.228823,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.42075116366069,0.005736965440738598,0.0028422833956007094,0.0,0,39.3256525500542,0.04463806709284751,0.011666763407092258,21.61252215826975,0.5777137712504516,80.72790762483068,0.005283819920529129,0.005018504940770123,24.757341604403425,0.9227325635402556,,,,,54.917964260313596,0.003388023826457607,179.79186299611624,83.23173351662984,0.003760148046316756,0.9435977793052487,,,,,60.723765625551565,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.286307,2026-01-27T15:54:23.286307,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.42858321926505,0.005781454596926404,0.0027899621838085448,0.0,0,40.09949196238078,0.04406571609938394,0.01137929283130407,22.4329261969488,0.5841624330198398,80.60083132022388,0.0052884079764016975,0.0051551127789051035,24.474503825155278,0.921673594335199,,,,,54.97083940585314,0.0033527737294312366,179.40875336966215,83.20136117151542,0.0037770215713803226,0.9433446764292952,,,,,60.889372430283686,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.33145,2026-01-27T15:54:23.331450,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.39874533561911,0.005835767860620764,0.0027654868037601216,0.0,0,40.73916360386155,0.04357709049759043,0.011157172164785626,22.61082528712356,0.5894930300321796,80.43950333498262,0.005313812756193581,0.005308961316047953,24.446063559320493,0.9203291944581885,,,,,54.830114134424065,0.00344659057705062,179.1040718770738,83.1454024639089,0.0038081097422728357,0.9428783538659075,,,,,60.9940394025206,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.379606,2026-01-27T15:54:23.379606,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.36544566534084,0.005870178427161347,0.0027643759074978064,0.0,0,41.117699136465376,0.04325965220328694,0.011054015422862648,22.41829867184858,0.5926474928038781,80.24509431686657,0.00537134027352953,0.005467443818840946,24.657674396646634,0.9187091193072214,,,,,54.61901772109307,0.003587321519271284,178.62539446549948,83.09869059467823,0.003834060780734323,0.9424890882889851,,,,,61.023421196003405,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.426193,2026-01-27T15:54:23.426193,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.401461305432086,0.005843905138791633,0.002754633555776281,0.0,0,40.1820251426544,0.044300054058522956,0.01105325133852771,45.37037422470033,0.58485020952212,73.47533841384642,0.011804539815363349,0.006556195280362857,31.28803089652217,0.8622944867820534,,,,,54.47068331075394,0.003686211126164044,178.45656065945016,83.13211510418071,0.0038154916087885004,0.9427676258681725,,,,,59.115071541841246,中性,状态平稳，保持自然呼吸,shoulder+arm,True
1769500463.472214,2026-01-27T15:54:23.472214,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.48466690509227,0.005794683544373526,0.0027206495505342045,0.0,0,17.124981096277835,0.06921638557991933,0.011755857646438626,160.80603609442332,0.3927081758023153,34.656951202263464,0.05940270229569345,0.007645129701791585,127.47449004442846,0.49714126001886216,,,,,54.5429975306312,0.0036380016462458724,178.36634884281676,83.19985004195608,0.003777861087802172,0.9433320836829674,,,,,43.68781652718146,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder+arm,True
1769500463.523991,2026-01-27T15:54:23.523991,50.0,0.0,0,0.0,50.0,0.0,0,0.0,,,,,,,,,,,61.40365075242042,0.005882273466552286,0.0027140757810272973,0.0,0,0.0,0.08899635919295715,0.011573885515815403,168.1468348255879,0.24572316468420596,32.34226327529742,0.06703607669415095,0.008139186333296366,72.81097029430158,0.43618552729414517,,,,,54.605065755206766,0.0035966228298621515,178.2704198183963,83.11300447985909,0.003826108622300507,0.9426083706654924,,,,,38.787391195034566,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder+arm,True
1769500463.601224,2026-01-27T15:54:23.601224,58.10201580920641,0.0,1,0.3512751976150801,50.0,0.0,0,0.0,,,,,,,,,,,57.25269870108549,0.00939590555796801,0.003351395740946498,0.0,0,0.0,0.10762048998058843,0.01384571978677307,174.21747961050391,0.08900342674478878,16.88297360038544,0.06807531345308616,0.013165826990930015,37.65608027694415,0.39069144666987865,,,,,54.68255492119199,0.003544963385872002,179.08422962413331,79.30442541347075,0.005941985881405133,0.910870211778923,,,,,42.94906197406602,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.656261,2026-01-27T15:54:23.656261,60.13817969739473,0.0,1,0.37672724621743414,50.0,0.0,0,0.0,,,,,,,,,,,55.07933056844356,0.011030254395205172,0.003890415036351268,0.0,0,0.0,0.12081359662966913,0.016625061726958684,179.9038639709414,0.0,13.978867291067184,0.06838858325150284,0.016079341980644743,24.414517169139778,0.3664905607588932,,,,,54.73980604663943,0.003506795968907044,179.58400065058197,77.26172874546384,0.007076817363631199,0.893847739545532,,,,,42.67590114315104,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.718903,2026-01-27T15:54:23.718903,60.152493747284666,0.0,1,0.37690617184105835,50.0,0.0,0,0.0,,,,,,,,,,,52.937923437353916,0.012519752106660145,0.004542324455985937,0.0,0,0.0,0.13107808265518095,0.018687731184847227,178.61898660830178,0.0,11.190875750756907,0.0689103041637848,0.018655389446485298,23.818852626646656,0.3432572979229742,,,,,54.71993043342481,0.0035200463777167925,179.3652900489427,75.29361265578753,0.00817021519122915,0.8774467721315627,,,,,41.62100589273358,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.78198,2026-01-27T15:54:23.781980,58.97588512613204,0.0,1,0.36219856407665046,50.0,0.0,0,0.0,,,,,,,,,,,50.34841026826136,0.014628054646391863,0.005023535085346775,0.0,0,0.0,0.13849658912999394,0.020469627217083553,177.55906973352484,0.0,9.548770387116349,0.06909256166024905,0.02029769346517724,22.619432108387603,0.32957308655930295,,,,,54.49341690912185,0.003671055393918766,178.94333971222827,72.95817202963013,0.009467682205761037,0.8579847669135845,,,,,40.127192688998676,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.844655,2026-01-27T15:54:23.844655,58.71177302186993,0.0,1,0.3588971627733742,50.0,0.0,0,0.0,,,,,,,,,,,48.523203100461885,0.016084186195397872,0.005392610704140243,0.0,0,0.0,0.14437491530588176,0.02179622274594941,177.96276238311836,0.0,8.167009229263028,0.06948156763102267,0.021443977669796197,22.474363710348985,0.3180584102438586,,,,,54.21853760487498,0.0038543082634166807,178.74043854718997,71.29293577907472,0.010392813456069598,0.844107798158956,,,,,39.26672152327599,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.906492,2026-01-27T15:54:23.906492,57.73004216797079,0.0,1,0.34662552709963484,50.0,0.0,0,0.0,,,,,,,,,,,46.889881090250206,0.017412935364993207,0.005697183544756589,0.0,1,0.0,0.14912852032356452,0.023548686332410834,178.49718028073957,0.0,7.630458636992653,0.06934573150338054,0.02217598112218317,23.612499575235613,0.3135871553082721,,,,,53.85144124130699,0.004099039172462003,178.7042112083531,69.79220509191602,0.011226552726713326,0.8316017090993001,,,,,38.303549989812275,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500463.97086,2026-01-27T15:54:23.970860,56.817437671859594,0.0,1,0.3352179708982449,50.0,0.0,0,0.0,,,,,,,,,,,45.59775113296053,0.018764454339330248,0.00563779452770922,0.0,1,0.0,0.1530273994825314,0.025206521589522475,178.36736290078485,0.0,6.257943928411645,0.07021584020803176,0.022830888760399744,24.19204300763259,0.3021495327367637,,,,,53.78707395515015,0.004141950696566566,178.79988405371623,68.40304015648411,0.011998311024175493,0.8200253346373676,,,,,37.34499199789374,轻微紧张,注意放松手部和肩膀，深呼吸～,hand+shoulder+arm,True
1769500464.036528,2026-01-27T15:54:24.036528,50.0,0.0,1,0.205450836733501,50.0,0.0,0,0.0,,,,,,,,,,,44.400536002352375,0.019822260104579565,0.0057772038930680595,0.0,1,0.0,0.1563008980911076,0.026788190861955934,178.30009432396767,0.0,4.912861611043308,0.07102145728514031,0.02351980759147823,24.467517829900796,0.29094051342536087,,,,,53.48472864778684,0.004343514234808777,179.5808872561958,67.2979149986368,0.012612269445201777,0.8108159583219734,,,,,34.05709004236221,紧张,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.098117,2026-01-27T15:54:24.098117,50.0,0.0,1,0.18939348374068404,50.0,0.0,0,0.0,,,,,,,,,,,43.482334712141125,0.02061513648958653,0.005902528798272341,0.0,1,0.0,0.16085684177675003,0.02799394780090446,176.91946365750306,0.0,3.7884699054201416,0.07174945596048574,0.024041133033491886,22.648799823499694,0.28157058254516787,,,,,53.057560136217795,0.00462829324252147,179.7541429348621,66.45948258405734,0.013078065231079256,0.8038290215338112,,,,,33.61297089945536,紧张,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.161846,2026-01-27T15:54:24.161846,0.0,0.05892122901267817,1,0.18162338838522313,50.0,0.0,0,0.0,,,,,,,,,,,43.052660979527786,0.02092984158845129,0.006017497432020923,0.0,1,0.0,0.1644447086112364,0.029009647590549796,175.8166286992643,0.0,2.8166763815814146,0.07241646485131864,0.024453894724702014,23.073929648677915,0.27347230317984517,,,,,52.673136466225344,0.004884575689183103,179.5523604067569,66.08473182195142,0.01328626009891588,0.8007060985162618,,,,,13.338299751095548,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.221718,2026-01-27T15:54:24.221718,0.0,0.061699249675706336,1,0.1795410346148289,50.0,0.0,0,0.0,,,,,,,,,,,42.8394220124273,0.02106926488564518,0.006091313101927522,0.0,1,0.0,0.16694226742762697,0.02985181754684864,175.93917300436067,0.0,2.208608082409773,0.07298596762286517,0.024560023396679526,23.064439464484053,0.26840506735341474,,,,,52.39402334644802,0.005070651102367983,179.4958935046959,65.92502987856285,0.013374983400798415,0.7993752489880237,,,,,13.183117816089656,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.283247,2026-01-27T15:54:24.283247,0.0,0.06308798872476173,1,0.17517254865285237,50.0,0.0,0,0.0,,,,,,,,,,,42.69831715188218,0.021165174936033822,0.0061365079120839945,0.0,1,0.0,0.16865098723910585,0.030216589182656003,175.69434323295656,0.0,1.8916123966987808,0.0734179838258171,0.02448022462229536,23.627720630386214,0.26576343663915647,,,,,52.14950342359829,0.005233664384267804,179.2811632368628,65.85015028637956,0.013416583174233575,0.7987512523864964,,,,,13.09323700506947,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.347773,2026-01-27T15:54:24.347773,0.0,0.06364471686538725,1,0.17135962456379109,50.0,0.0,0,0.0,,,,,,,,,,,42.60242019146922,0.021236814728147427,0.0061607650803833505,0.0,1,0.0,0.16962977879729377,0.0304354110567132,175.47212715138573,0.0,1.7921935426139033,0.07369891193755926,0.024309761903980855,24.35961290189715,0.26493494618844915,,,,,51.94261681325205,0.005371588791165298,178.94079000631223,65.8175413794088,0.013434699233661784,0.7984795114950732,,,,,13.049555088832852,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.406915,2026-01-27T15:54:24.406915,0.0,0.06379109117450635,1,0.17051011262124066,50.0,0.0,0,0.0,,,,,,,,,,,42.50864089029844,0.021333417153628097,0.006157941956073464,0.0,1,0.0,0.1700258517883879,0.03048851305490943,174.74536493977803,0.0,1.9888309543072875,0.07380716716438916,0.023983020664158285,25.09649022067173,0.2665735912858941,,,,,51.75543725472099,0.005496375163519341,178.5477747462662,65.79883701018404,0.013445090549897749,0.7983236417515338,,,,,13.050916910235625,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.471646,2026-01-27T15:54:24.471646,0.0,0.06358872626622944,1,0.16932723188324444,50.0,0.0,0,0.0,,,,,,,,,,,42.44980930611295,0.021405726760526406,0.0061444639333606485,0.0,1,0.0,0.17008909007062153,0.030817318841106882,174.59391646911902,0.0,2.3481265245539875,0.07384227479549048,0.02354869573278287,25.28477039302885,0.2695677210379499,,,,,51.55843708480201,0.005627708610131992,178.4081958129017,65.80376030189174,0.013442355387837921,0.7983646691824312,,,,,13.087161770516982,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.530153,2026-01-27T15:54:24.530153,0.0,0.06321074111632574,1,0.16948027275556407,50.0,0.0,0,0.0,,,,,,,,,,,42.8767059039485,0.02101754771270805,0.006105746383343454,0.0,1,0.0,0.16994719379727927,0.031075711658034872,175.2656899506062,0.0,2.956546341934848,0.07377717582203053,0.022937772686930757,25.581725036536188,0.2746378861827904,,,,,51.363518613692435,0.005757654257538378,178.41983783099818,66.22287195022936,0.013209515583205905,0.8018572662519114,,,,,13.306493722474777,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.596342,2026-01-27T15:54:24.596342,0.0,0.06269308962060438,1,0.1678935454624291,50.0,0.0,0,0.0,,,,,,,,,,,43.433631873692065,0.020529354053147805,0.006037014073160131,0.0,1,0.0,0.16907047876213885,0.03130647810718825,175.79809818780566,0.0,3.76682166027466,0.07361334460201253,0.0222012979976823,26.351979094038917,0.2813901805022888,,,,,51.224973432628445,0.005850017711581035,178.5245767522489,66.75202298538011,0.012915542785899937,0.8062668582115009,,,,,13.595112811148818,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.655751,2026-01-27T15:54:24.655751,0.0,0.06209639285760852,1,0.16752997739301978,50.0,0.0,0,0.0,,,,,,,,,,,43.90339923705168,0.020130773939571592,0.005965826823376729,0.0,1,0.0,0.165891325130759,0.03153269960119423,175.86757950571456,0.0,4.542847584333817,0.07345132173316504,0.02150106983979738,27.32599541515019,0.2878570632027818,,,,,51.1089398733318,0.005927373417778801,178.58153365125975,67.19678558331398,0.012668452453714457,0.8099732131942832,,,,,13.852446908765575,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.719808,2026-01-27T15:54:24.719808,0.0,0.061438253327086675,1,0.16473071255456823,50.0,0.0,0,0.0,,,,,,,,,,,44.411351075612586,0.019702232715442546,0.005886416208944863,0.0,1,0.0,0.16173361599870323,0.03168669581753766,175.97009517652475,0.0,5.254921364346359,0.07329682965773082,0.02086436882632878,27.269856067164103,0.293791011369553,,,,,51.023318917792295,0.0059844540548051346,178.6004617792219,67.68343595293932,0.01239809113725593,0.814028632941161,,,,,14.11164352733573,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.786338,2026-01-27T15:54:24.786338,0.0,0.06074913845497809,1,0.16517484839603963,50.0,0.0,0,0.0,,,,,,,,,,,44.95061885674738,0.019257426223697693,0.00579195491955492,0.0,1,0.0,0.15688259216747322,0.031869704148493966,175.9531409256661,0.0,5.782601310627422,0.07325781595388849,0.02031707147874772,28.725703889651705,0.29818834425522855,,,,,50.97812485806859,0.006014583427954272,178.79356553512156,68.21807177268853,0.012101071237395261,0.818483931439071,,,,,14.352575853618328,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.843445,2026-01-27T15:54:24.843445,0.0,0.06004035040044403,1,0.166374952029627,50.0,0.0,0,0.0,,,,,,,,,,,45.59068490078478,0.01874086512337625,0.00566844997583897,0.0,1,0.0,0.15092898518265313,0.031847097596412834,175.91777775714252,0.0,6.481837687171373,0.07311785067666676,0.019680107448698393,27.9507222401254,0.30401531405976145,,,,,50.96611864171416,0.00602258757219056,178.79045043011146,68.82970473309543,0.011761275148280318,0.8235808727757952,,,,,14.649481123311139,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.905988,2026-01-27T15:54:24.905988,0.0,0.05932527648803422,1,0.1654476617729145,50.0,0.0,0,0.0,,,,,,,,,,,46.29281692484095,0.01818070661630456,0.005526476458854495,0.0,1,0.0,0.1434845430972205,0.031964662674216895,175.6243148572587,0.0,7.2264376639991665,0.073008541720682,0.018962083097096703,29.64649638712531,0.3102203138666597,,,,,51.005849869094945,0.005996100087270037,178.79963364238546,69.51608693000779,0.01137995170555123,0.8293007244167315,,,,,14.97181072705216,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500464.971002,2026-01-27T15:54:24.971002,0.0,0.05861286995605226,1,0.1661332020693514,50.0,0.0,0,0.0,,,,,,,,,,,47.10015006307918,0.017562812277521496,0.005337037659399325,0.0,1,0.0,0.13438131495576197,0.03180749243504744,174.67829411768943,0.0,8.176972044605908,0.07280195024622532,0.01811252525976812,29.160392979828057,0.3181414337050492,,,,,51.11276645101688,0.005924822365988744,178.73974018948763,70.26970113553,0.010961277146927781,0.8355808427960834,,,,,15.356590825614639,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
1769500465.032118,2026-01-27T15:54:25.032118,0.0,0.057891299676231835,1,0.16392262144435046,50.0,0.0,0,0.0,,,,,,,,,,,47.9452835986217,0.016956328181219574,0.00509838822015873,0.0,1,0.0,0.1234621105460444,0.031452832525593985,174.31158189377356,0.0,9.324100223696677,0.0725117741483342,0.01712811449200283,28.634190076957093,0.3277008351974723,,,,,51.258427800192116,0.005827714799871921,178.6259894208615,71.04484517840912,0.01053064156755049,0.8420403764867427,,,,,15.78220011314101,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,hand+shoulder+arm,True
